text_id,annotation_id,plan,secret,avg_confidence,all_plan,all_secret,page_id,text
377,llm_378,"['corrupt government || insane lockdowns || being forced to get vaccinated || billions of OUR tax dollars given to Ukraine war', 'being forced to get vaccinated and people losing their jobs || billions of OUR tax dollars especially the middle class given to Ukraine war', 'police brutality || insane lockdowns || being forced to get vaccinated || people losing their jobs || losing their homes', 'corrupt government || insane lockdowns || being forced to get vaccinated || billions of OUR tax dollars given to Ukraine war']","['brainwashed by mass media', 'brainwashed', 'brainwashed by mass media', 'brainwashed by mass media']",0.85,1,1,190,"When you only complain to me about horrible police brutality on occasion but never have spoken out once about corrupt government  about Joe Biden (yes and other politicians), insane lockdowns, being forced to get vaccinated and people losing their jobs, and subsequently losing their homes, being forced to wear masks including small children for YEARS , billions of OUR tax dollars especially the middle class given to Ukraine war which is the same as Vietnam war, I know that you were brainwashed by mass media. Luckily I know all of you are much smarter than that. Thank you for being intelligent.❤️❤️❤️"
1229,llm_1230,"['concealed their cover-up of American tax dollars being used for gain of function research', 'cover-up of American tax dollars being used for gain of function research', 'concealed their cover-up of American tax dollars being used for gain of function research', 'concealed their cover-up of American tax dollars being used for gain of function research']","['concealed', 'concealed', 'concealed', 'concealed']",0.85,1,1,191,"WOW: Read what District Court Judge Mark T. Pittman wrote regarding the Pfizer vaccine!

“The liberties of a people never were, nor ever will be, secure, when the transactions of their rulers may be concealed from them.”

Fauci and the CDC concealed their cover-up of American tax dollars being used for gain of function research. 

They should be held accountable.

Subscribe and share ➡️➡️ @DrSimoneGoldLA"
2353,llm_2354,"['Covid Vaccines were approved illegally', 'Covid Vaccines were approved illegally', 'Covid Vaccines were approved illegally', 'approved illegally']","['illegally', nan, 'illegally', 'illegally']",0.85,1,0,192,"WATCH: EU Parliament members discussing the Covid Vaccines were approved illegally.


@QtimeNetwork"
419,llm_420,"['pursuing a retail version of CBDC || bypassing the commercial banks', 'wipe out the existing bank system', 'wipe out the existing bank system', 'pursuing a retail version of CBDC || bypassing the commercial banks']","['held on account directly by the Central Banks', 'bypassing the commercial banks', 'bypassing the commercial banks', 'held on account directly by the Central Banks']",0.85,1,1,193,"The BIS is still pursuing a retail version of CBDC, where your cash (crypto, not dollars) is held on account directly by the Central Banks, bypassing the commercial banks, making them obsolete. This could wipe out the existing bank system worldwide and put everyone’s fate into the hands of the BIS – the global bank for a global Technocracy. ⁃ TN Editor
- - 
Don’t miss the big picture. 
Total digital enslavement! 😡

https://www.technocracy.news/bis-proposes-hybrid-retail-cbdc-model/"
2653,llm_2654,"['the insidious agenda of the World Economic Forum', 'downfall of Canada', 'downfall of Canada', 'the insidious agenda of the World Economic Forum']","[nan, 'insidious agenda', 'insidious agenda', nan]",0.85,1,0,194,"CANADA and the WEF – In this excerpt from my latest movie, Plandemic 3: The Great Awakening, we connect the downfall of Canada with the insidious agenda of the World Economic Forum. 

Please share this far & wide! You can download the clip here on Telegram and post to other social media platforms.

Thank you,

Mikki Willis
Father / Filmmaker"
479,llm_480,"[""impose a strict 'one child policy' on all white families"", 'impose a strict ‘one child policy’ on all white families', 'impose a strict ‘one child policy’ on all white families', ""impose a strict 'one child policy' on all white families""]","['in an effort to promote diversity, reduce inequality', 'influenced by Chinese social policy', 'influenced by Chinese social policy', 'in an effort to promote diversity, reduce inequality, and usher in a new era of “post-politics”']",0.85,1,1,195,"WEF Says US Must Implement 'One Child Policy' For White Families

The World Economic Forum has announced a controversial new policy that should have everybody who opposes eugenics up in arms.

Klaus Schwab’s WEF is now calling for the US to impose a strict ‘one child policy’ on all white families in an effort to promote diversity, reduce inequality, and usher in a new era of “post-politics” in which nobody in society disagrees on major policy issues.

Schwab’s new policy for America is clearly influenced by Chinese social policy which should come as no surprise.

⏯ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
2192,llm_2193,"['convinced to cut both her breasts off to try to avoid getting breast cancer || put in deadly toxic implants', 'put in deadly toxic implants || trying to keep you sick or nearly dying', 'put in deadly toxic implants || trying to keep you sick or nearly dying', 'convinced to cut both her breasts off || put in deadly toxic implants']","['vicious cycle of the healthcare system', 'trying to keep you sick or nearly dying', 'trying to keep you sick or nearly dying', 'trying to keep you sick or nearly dying to make money off you for a lifetime']",0.85,1,1,196,"This pretty much sums up our healthcare system in one short paragraph: this poor woman was convinced to cut both her breasts off to try to avoid getting breast cancer, which we know is proven not to work. Then they put in deadly toxic implants, which of course caused cancer, which is lymphoma which is also deadly and they had to pay her out because it was proven they were caused by the breast implants. This is the vicious cycle of the healthcare system, which is really the sick care system trying to keep you sick or nearly dying to make money off you for a lifetime. 

https://www.bbc.com/news/articles/cwyjg8gzd4lo"
2628,llm_2629,"['Masters of Illusion', 'manipulating events and people', 'Understanding the Masters of Illusion', 'Masters of Illusion']","['Understanding the Masters', 'secretly control', 'Masters of Illusion', 'Understanding the Masters']",0.85,1,1,197,"The REPTILIANS - Understanding the Masters of Illusion 

https://rumble.com/v5aowsl-the-reptilians-understanding-the-masters-of-illusion.html"
1184,llm_1185,"[""Covid vaccines || Two babies die, likely from their mothers' first trimester Covid vaccines"", ""Two babies die, likely from their mothers' first trimester Covid vaccines"", ""Two babies die, likely from their mothers' first trimester Covid vaccines"", ""Covid vaccines || Two babies die, likely from their mothers' first trimester Covid vaccines""]","[nan, ""likely from their mothers' first trimester Covid vaccines"", ""likely from their mothers' first trimester Covid vaccines"", nan]",0.85,1,0,198,"Just in case this news hasn't crossed your desk just yet: ""Two babies die, likely from their mothers' first trimester Covid vaccines.""


https://www.trialsitenews.com/a/two-babies-die-likely-from-their-mothers-first-trimester-covid-vaccines-7ba51afd

Join @DrDavidMartin"
1119,llm_1120,"['Follow the money', 'secret documents', 'ALL INVOLVED WILL FACE TRIBUNAL at GITMO', 'Follow the money']","[""Joe Biden's secret documents"", 'secret', 'secret documents', ""Joe Biden's secret documents""]",0.85,1,1,199,"Follow the money: Joe Biden's secret documents, Hunter Biden, Ukraine, George Soros...

@EXPOSEthePEDOSendOfTheCABAL

ALL INVOLVED WILL FACE TRIBUNAL at GITMO
@GitmoTV

https://rumble.com/v26qzss-follow-the-money-joe-bidens-secret-documents-hunter-biden-ukraine-george-so.html"
667,llm_668,"['banned elections until martial law is no longer in effect || buying the elections', 'buying the elections', 'buying the elections', 'banned elections until martial law is no longer in effect || buying the elections']","['They are just buying the elections', 'just buying the elections', 'just buying the elections', 'buying the elections']",0.85,1,1,200,"BREAKING: Ukrainian President Volodymyr Zelensky has banned elections until martial law is no longer in effect.

And USA is funding that and calling it ""protecting democracy in Ukraine"". They are just buying the elections. It's a complete fraud.

This is straight up Communism. 🤷‍♂️"
1008,llm_1009,"['combating neo-Nazism', 'denazification', 'denazification', 'combating neo-Nazism || denazification']","[nan, nan, 'deNAZIfication', nan]",0.85,1,0,201,"11.11.24 The UN General Assembly Committee adopted a Russian Federation resolution on combating neo-Nazism, with 116 countries voting in favor, 54 countries, including the United States, Canada, Ukraine, Great Britain, Germany, and France, voting against, and 11 countries abstaining

ALL THOSE IN RED SUPPORTING NAZISM..

NAZISM IN THE 21st CENTURY - deNAZIfication IS THE ONLY WAY
⚠️VIEWER BEWARE⚠️ CONTENT 18+ / 🔞‼️CONTENT 18+ / 🔞‼️
-->>
https://rumble.com/v1sbknw-nazism-in-the-21st-century-denazification-is-the-only-way.html
-
💥8 YEARS OF NAZI TERROR - CRIMES WITHOUT PUNISHMENT 
--->>>
https://rumble.com/v1ob23l-operation-ukraine-nazi-crimes-without-punishment-2022.html

————————————————
#EarthAlliance
⚔🇷🇺 FORWARD RUSSIA 🇷🇺⚔
DENAZIFICATION IS THE ONLY WAY 
@deNAZIficationMilitaryQperationZ"
2479,llm_2480,"['adrenochrome and the organ harvesting of children', 'organ harvesting of children', 'organ harvesting of children', 'adrenochrome and the organ harvesting of children']","['cover up the truth', 'fact checkers knew more', 'fact checkers knew more', 'cover up the truth']",0.85,1,1,202,"Jim Caviezel calls out the mainstream media for attempting to cover up the truth about adrenochrome and the organ harvesting of children. 
Their attempts to fact check and silence those who wish to speak the truth about evil cannot be overlooked:
""I was willing to come forward and speak truthfully on things like adrenochrome, organ harvesting and was severely reprimanded by much of the media and they claim their fact checkers knew more. But they don't know like you know. It was a burden that I was no longer burdened with anymore. My career, I would never put in front of the children.
Go to the film Sound of Freedom, which represents  your word against these liars (the mainstream media).
Speak the truth to the American people.""

The truth is beginning to shine forth. 
The world needs to awaken to the crimes being committed against our children by those who are in power. 
The children must be saved.

Twitter"
2299,llm_2300,"['Western-funded anti-China narrative', 'Western-funded anti-China narrative', 'anti-China narrative', 'Western-funded anti-China narrative']","[nan, 'part of', 'Western-funded', nan]",0.85,1,0,203,"There is no Uyghur genocide in China.

It is part of a Western-funded anti-China narrative.

https://jermwarfare.com/conversations/brian-berletic-on-the-uyghur-genocide-myth"
2116,llm_2117,"['euthanized by the government', 'euthanized', 'euthanized', 'euthanized by the government']","[nan, 'post-covid-19-vaccination-syndrome', 'by the government', nan]",0.85,1,0,204,"Ontario man who experienced severe symptoms from the COVID vaccine euthanized by the government.— Article
https://nationalpost.com/health/ontario-man-euthanasia-post-covid-19-vaccination-syndrome

Please Share The World!
🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍
💥FOLLOW AWAKENING NEWS: 
👉 https://t.me/greatawakeningworld
🔗 Secrets to Escape the Matrix: https://greatawakening.io"
2529,llm_2530,"['putting chemicals in the food and water supply', 'putting chemicals in the food and water supply', 'putting chemicals in the food and water supply', 'putting chemicals in the food and water supply']","['hidden culprits', 'intentional use of these chemicals', 'intentional use', 'intentional use of these chemicals']",0.85,1,1,205,"The Disappearing Male | Marc De Guerre

""The Disappearing Male"" is a stark warning of the potential dangers lurking in our everyday products. This groundbreaking documentary investigates the alarming rise in male reproductive issues, including genital deformities, low sperm count, sperm abnormalities, and testicular cancer. Simultaneously, boys and young men face heightened risks of disorders like ADHD, autism, Tourette's syndrome, and dyslexia.

Expertly crafted by Marc De Guerre, ""The Disappearing Male"" exposes the hidden culprits: a class of common chemicals found in shampoo, sunglasses, meat and dairy products, carpet, cosmetics, and baby bottles. With sperm counts plummeting by over 50% between 1973 and 2011, this critical issue cannot be ignored.

This must-watch documentary provides an eye-opening exploration of the potential risks associated with the chemicals we come into contact with daily. As the future of humanity hangs in the balance, ""The Disappearing Male"" is a powerful reminder of the urgent need to address these toxic threats.

The effects of these chemicals, known as bisphenols, were known long before this documentary was aired. In fact, they were discovered in the late 1800s. In his 1952 book, 'The Next Million Years' eugenicist Charles Galton Darwin wrote about putting chemicals in the food and water supply, using injections and other means to alter and reduce the population of 'useless eaters' aka the working class folks. This historical context adds a chilling perspective to the documentary, raising questions about the intentional use of these chemicals and their potential long-term effects on our health and society.

✳️ Video On Rumble ► HERE:
https://rumble.com/v4dxxb0-the-disappearing-male-marc-de-guerre.html"
